COD DEPART,DEPARTAMENTO,COD MUN,MUNICIPIO,GRUP CULTIVO,CULTIVO,AÑO,AREA SEMBRADA (HA),AREA COSECHADA (HA),PRODUCCION (T),EST FISC PRODUCCION,NOM CIENTIFICO,CICLO CULTIVO,PRECIPITACIONES (MM),HUMEDAD (%),TEMPERATURA MAXIMA (C),TEMPERATURA MINIMA (C),BRILLO SOLAR (Horas sol diarias),LONGITUD,LATITUD
68,SANTANDER,68689,SAN VICENTE DE CHUCURI,OTROS PERMANENTES,CACAO,2007,13353,12000.0,7200,GRANO SECO,THEOBROMA CACAO,PERMANENTE,258.58748767905485,82.75622619619811,31.43007324874137,17.879905527913674,5.135068493150685,-73.41101878,6.880378827
68,SANTANDER,68235,EL CARMEN DE CHUCURI,OTROS PERMANENTES,CACAO,2007,12272,7500.0,4500,GRANO SECO,THEOBROMA CACAO,PERMANENTE,171.59891741886793,89.94161335596517,31.009574233978718,18.891192386373824,5.135068493150685,-73.51126775,6.697907475
68,SANTANDER,68385,LANDAZURI,OTROS PERMANENTES,CACAO,2007,6969,5925.0,2993,GRANO SECO,THEOBROMA CACAO,PERMANENTE,411.3194954909004,79.12035924281248,31.368764264524458,17.504593502113824,5.135068493150685,-73.81109302,6.218747305
68,SANTANDER,68615,RIONEGRO,OTROS PERMANENTES,CACAO,2007,4576,4020.0,2231,GRANO SECO,THEOBROMA CACAO,PERMANENTE,76.01925968311284,88.08850790440657,33.24673301314234,18.719769952971745,5.135068493150685,-73.15014208,7.26500895
68,SANTANDER,68190,CIMITARRA,OTROS PERMANENTES,CACAO,2007,2050,1410.0,807,GRANO SECO,THEOBROMA CACAO,PERMANENTE,374.43628213579564,85.3428650485562,31.93027675032075,18.344627376423038,5.135068493150685,-73.95257152,6.320630225
68,SANTANDER,68406,LEBRIJA,OTROS PERMANENTES,CACAO,2007,1992,1850.0,1480,GRANO SECO,THEOBROMA CACAO,PERMANENTE,299.60409250238433,83.7737150958083,33.995205454504955,18.8188850047004,5.135068493150685,-73.21955259,7.113355717
68,SANTANDER,68255,EL PLAYON,OTROS PERMANENTES,CACAO,2007,1360,1300.0,660,GRANO SECO,THEOBROMA CACAO,PERMANENTE,192.96252739418384,93.81424334818652,32.951107157626666,19.068951532437612,5.135068493150685,-73.20287626,7.470716699
68,SANTANDER,68397,LA PAZ,OTROS PERMANENTES,CACAO,2007,1160,700.0,490,GRANO SECO,THEOBROMA CACAO,PERMANENTE,182.16133722669605,97.24017940849421,33.13104343880969,18.445081980164645,5.135068493150685,-73.58959946,6.178504687
68,SANTANDER,68092,BETULIA,OTROS PERMANENTES,CACAO,2007,571,346.0,242,GRANO SECO,THEOBROMA CACAO,PERMANENTE,50.2494759613495,97.49631273205945,34.753512378583075,18.579089254303348,5.135068493150685,-73.28367135,6.899523503
68,SANTANDER,68720,SANTA HELENA DEL OPON,OTROS PERMANENTES,CACAO,2007,423,330.0,198,GRANO SECO,THEOBROMA CACAO,PERMANENTE,518.3542677891454,89.06097393136804,32.891797402961004,19.19827078690973,5.135068493150685,-73.61679616,6.33964198
68,SANTANDER,68377,LA BELLEZA,OTROS PERMANENTES,CACAO,2007,420,400.0,200,GRANO SECO,THEOBROMA CACAO,PERMANENTE,426.5474399656859,92.99975692277286,30.69246447159187,18.41932116029772,5.135068493150685,-73.96562474,5.859553599
68,SANTANDER,68101,BOLIVAR,OTROS PERMANENTES,CACAO,2007,295,135.0,45,GRANO SECO,THEOBROMA CACAO,PERMANENTE,458.62755730645705,92.33052714696412,32.02543155484011,18.751146374735097,5.135068493150685,-73.77134341,5.98895175
68,SANTANDER,68861,VELEZ,OTROS PERMANENTES,CACAO,2007,251,141.0,78,GRANO SECO,THEOBROMA CACAO,PERMANENTE,347.5201334990678,82.62434306136124,33.39990955311776,20.03564611335463,5.135068493150685,-73.66629907,6.010953449
68,SANTANDER,68245,EL GUACAMAYO,OTROS PERMANENTES,CACAO,2007,227,102.0,61,GRANO SECO,THEOBROMA CACAO,PERMANENTE,264.48814753954684,85.04303323259273,34.013012198491545,18.7889854094392,5.135068493150685,-73.49689422,6.245120155
68,SANTANDER,68307,GIRON,OTROS PERMANENTES,CACAO,2007,203,125.0,100,GRANO SECO,THEOBROMA CACAO,PERMANENTE,368.22111615453673,87.72124214960873,33.16591309089319,18.84758044180819,5.135068493150685,-73.92885717,6.126894467
68,SANTANDER,68773,SUCRE,OTROS PERMANENTES,CACAO,2007,200,200.0,100,GRANO SECO,THEOBROMA CACAO,PERMANENTE,173.15469856021417,89.09624402450729,32.42548877483946,19.21092427824765,5.135068493150685,-73.79097771,5.918740382
68,SANTANDER,68344,HATO,OTROS PERMANENTES,CACAO,2007,137,118.0,62,GRANO SECO,THEOBROMA CACAO,PERMANENTE,121.11461364698542,81.82917084512351,32.1160003632971,18.067413936478975,5.135068493150685,-73.30827044,6.543874338
68,SANTANDER,68322,GUAPOTA,OTROS PERMANENTES,CACAO,2007,130,130.0,99,GRANO SECO,THEOBROMA CACAO,PERMANENTE,379.9418401718345,90.80463172878446,30.69329763720774,19.427786064758788,5.135068493150685,-73.3206973,6.308585606
68,SANTANDER,68745,SIMACOTA,OTROS PERMANENTES,CACAO,2007,110,75.0,53,GRANO SECO,THEOBROMA CACAO,PERMANENTE,261.08402533959986,98.30629624773508,28.402498503972375,18.389285557703595,5.135068493150685,-73.33736657,6.443469572
68,SANTANDER,68271,FLORIAN,OTROS PERMANENTES,CACAO,2007,100,50.0,40,GRANO SECO,THEOBROMA CACAO,PERMANENTE,333.40910449512364,91.24084805372016,33.40591098920113,18.563635731834317,5.135068493150685,-73.97142356,5.804658988
68,SANTANDER,68081,BARRANCABERMEJA,OTROS PERMANENTES,CACAO,2007,70,58.0,35,GRANO SECO,THEOBROMA CACAO,PERMANENTE,13.345385565336016,90.194616390682,35.330053457737094,19.493836850748963,5.135068493150685,-73.84995673,7.064965732
68,SANTANDER,68001,BUCARAMANGA,OTROS PERMANENTES,CACAO,2007,59,30.0,18,GRANO SECO,THEOBROMA CACAO,PERMANENTE,516.1926993835946,99.25209195101161,30.35558336473156,17.540849636577114,5.135068493150685,-73.13259762,7.116268427
68,SANTANDER,68755,SOCORRO,OTROS PERMANENTES,CACAO,2007,50,10.0,5,GRANO SECO,THEOBROMA CACAO,PERMANENTE,206.2246763699833,71.61091113934128,30.62451644117159,18.750367591620332,5.135068493150685,-73.26119603,6.463851447
68,SANTANDER,68296,GALAN,OTROS PERMANENTES,CACAO,2007,46,42.0,25,GRANO SECO,THEOBROMA CACAO,PERMANENTE,287.98667378869595,80.75384090645039,31.38361519380797,17.703777386175577,5.135068493150685,-73.28776422,6.638415125
68,SANTANDER,68250,EL PEÑON,OTROS PERMANENTES,CACAO,2007,42,28.0,20,GRANO SECO,THEOBROMA CACAO,PERMANENTE,258.2855671484137,103.29448073853627,33.42788541435368,18.707949966783524,5.135068493150685,-73.81564892,6.055050627
68,SANTANDER,68211,CONTRATACION,OTROS PERMANENTES,CACAO,2007,41,40.0,18,GRANO SECO,THEOBROMA CACAO,PERMANENTE,180.9083315477834,94.86391982913011,29.68877375623971,20.060849547948276,5.135068493150685,-73.47442506,6.290558603
68,SANTANDER,68655,SABANA DE TORRES,OTROS PERMANENTES,CACAO,2007,38,993.3529411764706,0,GRANO SECO,THEOBROMA CACAO,PERMANENTE,384.47224588851225,88.7769338174825,30.067937629050764,18.89490075339787,5.135068493150685,-73.49905188,7.391911794
68,SANTANDER,68276,FLORIDABLANCA,OTROS PERMANENTES,CACAO,2007,35,15.0,12,GRANO SECO,THEOBROMA CACAO,PERMANENTE,470.9025709604212,91.43278945297443,29.735114293964962,18.219269132942664,5.135068493150685,-73.09903071,7.072364503
68,SANTANDER,68524,PALMAS DEL SOCORRO,OTROS PERMANENTES,CACAO,2007,30,20.0,12,GRANO SECO,THEOBROMA CACAO,PERMANENTE,93.04446363321955,95.0595330321201,31.147162153037645,18.022534064585287,5.135068493150685,-73.28776217,6.406139399
68,SANTANDER,68176,CHIMA,OTROS PERMANENTES,CACAO,2007,15,12.0,7,GRANO SECO,THEOBROMA CACAO,PERMANENTE,357.9641703957148,93.24405878450858,31.37986201573195,18.319535024750206,5.135068493150685,-73.37373199,6.344350384
68,SANTANDER,68468,MOLAGAVITA,OTROS PERMANENTES,CACAO,2007,8,8.0,3,GRANO SECO,THEOBROMA CACAO,PERMANENTE,525.5314839946252,88.62751025037062,33.67640438635792,18.7209211802629,5.135068493150685,-72.80947543,6.674354544
68,SANTANDER,68689,SAN VICENTE DE CHUCURI,OTROS PERMANENTES,CACAO,2008,12871,11521.0,7490,GRANO SECO,THEOBROMA CACAO,PERMANENTE,232.6070748246504,0.0,33.11770311105936,18.040877343271198,5.045081967213115,-73.41101878,6.880378827
68,SANTANDER,68235,EL CARMEN DE CHUCURI,OTROS PERMANENTES,CACAO,2008,10294,7500.0,4200,GRANO SECO,THEOBROMA CACAO,PERMANENTE,352.6547565451444,0.0,31.545928941389576,17.504735096562758,5.045081967213115,-73.51126775,6.697907475
68,SANTANDER,68385,LANDAZURI,OTROS PERMANENTES,CACAO,2008,7208,5880.0,2940,GRANO SECO,THEOBROMA CACAO,PERMANENTE,137.5621179033928,0.0,33.08297776760222,18.41527217275366,5.045081967213115,-73.81109302,6.218747305
68,SANTANDER,68615,RIONEGRO,OTROS PERMANENTES,CACAO,2008,4532,3130.0,1652,GRANO SECO,THEOBROMA CACAO,PERMANENTE,500.3875524589522,0.0,32.24939539291882,18.51921754681502,5.045081967213115,-73.15014208,7.26500895
68,SANTANDER,68190,CIMITARRA,OTROS PERMANENTES,CACAO,2008,2135,1695.0,1208,GRANO SECO,THEOBROMA CACAO,PERMANENTE,163.20465219432026,0.0,31.804646524114744,18.098675290054068,5.045081967213115,-73.95257152,6.320630225
68,SANTANDER,68406,LEBRIJA,OTROS PERMANENTES,CACAO,2008,1958,1935.0,1341,GRANO SECO,THEOBROMA CACAO,PERMANENTE,214.2709282256632,0.0,30.42995071160712,17.522736685823364,5.045081967213115,-73.21955259,7.113355717
68,SANTANDER,68397,LA PAZ,OTROS PERMANENTES,CACAO,2008,1190,690.0,518,GRANO SECO,THEOBROMA CACAO,PERMANENTE,453.56936985168466,0.0,31.854919351595225,19.019068270398652,5.045081967213115,-73.58959946,6.178504687
68,SANTANDER,68255,EL PLAYON,OTROS PERMANENTES,CACAO,2008,1100,1000.0,525,GRANO SECO,THEOBROMA CACAO,PERMANENTE,334.69440531591357,0.0,30.481681850913375,18.053907973260962,5.045081967213115,-73.20287626,7.470716699
68,SANTANDER,68092,BETULIA,OTROS PERMANENTES,CACAO,2008,565,520.0,364,GRANO SECO,THEOBROMA CACAO,PERMANENTE,64.35867258416607,0.0,31.78252762669806,18.21491589182506,5.045081967213115,-73.28367135,6.899523503
68,SANTANDER,68377,LA BELLEZA,OTROS PERMANENTES,CACAO,2008,500,400.0,200,GRANO SECO,THEOBROMA CACAO,PERMANENTE,56.22538285678144,0.0,33.13240711219189,17.71821609709022,5.045081967213115,-73.96562474,5.859553599
68,SANTANDER,68720,SANTA HELENA DEL OPON,OTROS PERMANENTES,CACAO,2008,465,390.0,170,GRANO SECO,THEOBROMA CACAO,PERMANENTE,247.7423779053253,0.0,30.62641720478242,19.012192894306533,5.045081967213115,-73.61679616,6.33964198
68,SANTANDER,68773,SUCRE,OTROS PERMANENTES,CACAO,2008,300,100.0,50,GRANO SECO,THEOBROMA CACAO,PERMANENTE,516.1413878484942,0.0,29.93942647008617,18.260016513608214,5.045081967213115,-73.79097771,5.918740382
68,SANTANDER,68307,GIRON,OTROS PERMANENTES,CACAO,2008,244,150.0,100,GRANO SECO,THEOBROMA CACAO,PERMANENTE,513.8102245638908,0.0,31.87352276269092,18.055649440470358,5.045081967213115,-73.92885717,6.126894467
68,SANTANDER,68245,EL GUACAMAYO,OTROS PERMANENTES,CACAO,2008,229,125.0,40,GRANO SECO,THEOBROMA CACAO,PERMANENTE,171.28589311431526,0.0,32.494745760882964,18.35240992975414,5.045081967213115,-73.49689422,6.245120155
68,SANTANDER,68101,BOLIVAR,OTROS PERMANENTES,CACAO,2008,220,160.0,80,GRANO SECO,THEOBROMA CACAO,PERMANENTE,218.04214227461895,0.0,31.660364973314532,17.582779529017728,5.045081967213115,-73.77134341,5.98895175
68,SANTANDER,68861,VELEZ,OTROS PERMANENTES,CACAO,2008,210,200.0,100,GRANO SECO,THEOBROMA CACAO,PERMANENTE,286.70139860682417,0.0,30.287220511306476,17.106291965667943,5.045081967213115,-73.66629907,6.010953449
68,SANTANDER,68322,GUAPOTA,OTROS PERMANENTES,CACAO,2008,168,130.0,98,GRANO SECO,THEOBROMA CACAO,PERMANENTE,236.13481600006583,0.0,33.3899161697152,18.941587038406688,5.045081967213115,-73.3206973,6.308585606
68,SANTANDER,68344,HATO,OTROS PERMANENTES,CACAO,2008,135,105.0,39,GRANO SECO,THEOBROMA CACAO,PERMANENTE,163.50727448941225,0.0,34.538754281081,19.131639783573625,5.045081967213115,-73.30827044,6.543874338
68,SANTANDER,68745,SIMACOTA,OTROS PERMANENTES,CACAO,2008,115,81.0,61,GRANO SECO,THEOBROMA CACAO,PERMANENTE,291.78272304635146,0.0,33.25289538140405,18.29455168975231,5.045081967213115,-73.33736657,6.443469572
68,SANTANDER,68081,BARRANCABERMEJA,OTROS PERMANENTES,CACAO,2008,112,65.0,42,GRANO SECO,THEOBROMA CACAO,PERMANENTE,293.3650997457483,0.0,31.43627698422963,18.372476607492274,5.045081967213115,-73.84995673,7.064965732
68,SANTANDER,68271,FLORIAN,OTROS PERMANENTES,CACAO,2008,100,50.0,40,GRANO SECO,THEOBROMA CACAO,PERMANENTE,464.05250257268085,0.0,32.59227247004222,17.618631579501983,5.045081967213115,-73.97142356,5.804658988
68,SANTANDER,68655,SABANA DE TORRES,OTROS PERMANENTES,CACAO,2008,66,993.3529411764706,0,GRANO SECO,THEOBROMA CACAO,PERMANENTE,463.1697949781428,0.0,34.91229586021218,18.298142982353045,5.045081967213115,-73.49905188,7.391911794
68,SANTANDER,68296,GALAN,OTROS PERMANENTES,CACAO,2008,61,41.0,19,GRANO SECO,THEOBROMA CACAO,PERMANENTE,310.9202869927553,0.0,31.173175930086288,17.964943222950186,5.045081967213115,-73.28776422,6.638415125
68,SANTANDER,68547,PIEDECUESTA,OTROS PERMANENTES,CACAO,2008,60,10.0,5,GRANO SECO,THEOBROMA CACAO,PERMANENTE,288.2985552943948,0.0,32.372671712414835,19.503463263568605,5.045081967213115,-73.05459339,6.997356774
68,SANTANDER,68755,SOCORRO,OTROS PERMANENTES,CACAO,2008,47,30.0,15,GRANO SECO,THEOBROMA CACAO,PERMANENTE,284.1618782174358,0.0,31.627694405199154,17.16311763115643,5.045081967213115,-73.26119603,6.463851447
68,SANTANDER,68250,EL PEÑON,OTROS PERMANENTES,CACAO,2008,45,29.0,19,GRANO SECO,THEOBROMA CACAO,PERMANENTE,513.0808527596384,0.0,34.07564087962059,18.749232757689224,5.045081967213115,-73.81564892,6.055050627
68,SANTANDER,68524,PALMAS DEL SOCORRO,OTROS PERMANENTES,CACAO,2008,40,25.0,13,GRANO SECO,THEOBROMA CACAO,PERMANENTE,233.587258649083,0.0,34.193673553573625,17.86413272533735,5.045081967213115,-73.28776217,6.406139399
68,SANTANDER,68176,CHIMA,OTROS PERMANENTES,CACAO,2008,36,993.3529411764706,0,GRANO SECO,THEOBROMA CACAO,PERMANENTE,596.3954649209832,0.0,31.339192498005847,18.29831346607915,5.045081967213115,-73.37373199,6.344350384
68,SANTANDER,68276,FLORIDABLANCA,OTROS PERMANENTES,CACAO,2008,35,15.0,12,GRANO SECO,THEOBROMA CACAO,PERMANENTE,498.7994535096805,0.0,31.52618605988331,17.78737380045154,5.045081967213115,-73.09903071,7.072364503
68,SANTANDER,68211,CONTRATACION,OTROS PERMANENTES,CACAO,2008,33,25.0,16,GRANO SECO,THEOBROMA CACAO,PERMANENTE,199.580400581064,0.0,30.27959553593122,18.377948905837094,5.045081967213115,-73.47442506,6.290558603
68,SANTANDER,68001,BUCARAMANGA,OTROS PERMANENTES,CACAO,2008,16,12.0,6,GRANO SECO,THEOBROMA CACAO,PERMANENTE,491.88826704351516,0.0,31.865610562573128,18.78280454368347,5.045081967213115,-73.13259762,7.116268427
68,SANTANDER,68500,OIBA,OTROS PERMANENTES,CACAO,2008,9,2.0,2,GRANO SECO,THEOBROMA CACAO,PERMANENTE,300.38782994956614,0.0,35.52283415366674,17.935708438817336,5.045081967213115,-73.29978497,6.265172114
68,SANTANDER,68468,MOLAGAVITA,OTROS PERMANENTES,CACAO,2008,8,8.0,3,GRANO SECO,THEOBROMA CACAO,PERMANENTE,329.753077530682,0.0,31.15903922867728,19.213987525164512,5.045081967213115,-72.80947543,6.674354544
68,SANTANDER,68689,SAN VICENTE DE CHUCURI,OTROS PERMANENTES,CACAO,2009,12448,10500.0,5640,GRANO SECO,THEOBROMA CACAO,PERMANENTE,66.12873449667174,0.0,32.41408568591809,18.72203480852831,5.704931506849316,-73.41101878,6.880378827
68,SANTANDER,68235,EL CARMEN DE CHUCURI,OTROS PERMANENTES,CACAO,2009,10294,7500.0,4200,GRANO SECO,THEOBROMA CACAO,PERMANENTE,138.04358286649844,0.0,31.221719847098242,19.753316702508545,5.704931506849316,-73.51126775,6.697907475
68,SANTANDER,68385,LANDAZURI,OTROS PERMANENTES,CACAO,2009,7208,5880.0,2940,GRANO SECO,THEOBROMA CACAO,PERMANENTE,24.488390108866355,0.0,32.27126943532057,18.761300053000948,5.704931506849316,-73.81109302,6.218747305
68,SANTANDER,68615,RIONEGRO,OTROS PERMANENTES,CACAO,2009,4532,3130.0,1652,GRANO SECO,THEOBROMA CACAO,PERMANENTE,229.29428189467384,0.0,33.10976373618557,19.54305313381151,5.704931506849316,-73.15014208,7.26500895
68,SANTANDER,68190,CIMITARRA,OTROS PERMANENTES,CACAO,2009,2625,1965.0,1426,GRANO SECO,THEOBROMA CACAO,PERMANENTE,58.146104189031604,0.0,33.942725445256634,18.602839765858285,5.704931506849316,-73.95257152,6.320630225
68,SANTANDER,68406,LEBRIJA,OTROS PERMANENTES,CACAO,2009,1826,830.0,685,GRANO SECO,THEOBROMA CACAO,PERMANENTE,233.351381141522,0.0,31.43992862409113,18.490427090171863,5.704931506849316,-73.21955259,7.113355717
68,SANTANDER,68255,EL PLAYON,OTROS PERMANENTES,CACAO,2009,1155,960.0,498,GRANO SECO,THEOBROMA CACAO,PERMANENTE,443.3142237711869,0.0,32.533250853114644,19.66195263230674,5.704931506849316,-73.20287626,7.470716699
68,SANTANDER,68092,BETULIA,OTROS PERMANENTES,CACAO,2009,653,520.0,466,GRANO SECO,THEOBROMA CACAO,PERMANENTE,230.93722217108285,0.0,32.865767435437256,19.787209824388082,5.704931506849316,-73.28367135,6.899523503
68,SANTANDER,68377,LA BELLEZA,OTROS PERMANENTES,CACAO,2009,510,440.0,220,GRANO SECO,THEOBROMA CACAO,PERMANENTE,227.56065090329713,0.0,32.90653026210133,19.09916350207153,5.704931506849316,-73.96562474,5.859553599
68,SANTANDER,68720,SANTA HELENA DEL OPON,OTROS PERMANENTES,CACAO,2009,465,390.0,179,GRANO SECO,THEOBROMA CACAO,PERMANENTE,205.93838583956722,0.0,32.33835706575677,19.073867968291598,5.704931506849316,-73.61679616,6.33964198
68,SANTANDER,68397,LA PAZ,OTROS PERMANENTES,CACAO,2009,332,105.0,56,GRANO SECO,THEOBROMA CACAO,PERMANENTE,150.2161110457583,0.0,34.5600554866551,19.272263785426503,5.704931506849316,-73.58959946,6.178504687
68,SANTANDER,68773,SUCRE,OTROS PERMANENTES,CACAO,2009,302,300.0,90,GRANO SECO,THEOBROMA CACAO,PERMANENTE,52.0028224498906,0.0,28.910667886938803,18.456092799765425,5.704931506849316,-73.79097771,5.918740382
68,SANTANDER,68245,EL GUACAMAYO,OTROS PERMANENTES,CACAO,2009,265,210.0,105,GRANO SECO,THEOBROMA CACAO,PERMANENTE,297.5593208309813,0.0,30.922524293678922,17.487259185019553,5.704931506849316,-73.49689422,6.245120155
68,SANTANDER,68101,BOLIVAR,OTROS PERMANENTES,CACAO,2009,235,204.0,102,GRANO SECO,THEOBROMA CACAO,PERMANENTE,230.09665189933096,0.0,34.64078026628154,19.442198608362762,5.704931506849316,-73.77134341,5.98895175
68,SANTANDER,68861,VELEZ,OTROS PERMANENTES,CACAO,2009,230,210.0,105,GRANO SECO,THEOBROMA CACAO,PERMANENTE,372.1960935232653,0.0,35.11990869649165,19.602239128198164,5.704931506849316,-73.66629907,6.010953449
68,SANTANDER,68745,SIMACOTA,OTROS PERMANENTES,CACAO,2009,202,101.0,91,GRANO SECO,THEOBROMA CACAO,PERMANENTE,83.29591753467335,0.0,31.8069210620153,17.92171479594902,5.704931506849316,-73.33736657,6.443469572
68,SANTANDER,68081,BARRANCABERMEJA,OTROS PERMANENTES,CACAO,2009,172,110.0,110,GRANO SECO,THEOBROMA CACAO,PERMANENTE,357.3362323587488,0.0,32.121128529900304,19.047582543513617,5.704931506849316,-73.84995673,7.064965732
68,SANTANDER,68322,GUAPOTA,OTROS PERMANENTES,CACAO,2009,162,150.0,150,GRANO SECO,THEOBROMA CACAO,PERMANENTE,54.13826411520418,0.0,32.65203168149747,19.01221138699061,5.704931506849316,-73.3206973,6.308585606
68,SANTANDER,68307,GIRON,OTROS PERMANENTES,CACAO,2009,140,128.0,90,GRANO SECO,THEOBROMA CACAO,PERMANENTE,172.68058830389276,0.0,28.0740237591176,19.350083530942822,5.704931506849316,-73.92885717,6.126894467
68,SANTANDER,68755,SOCORRO,OTROS PERMANENTES,CACAO,2009,127,47.0,38,GRANO SECO,THEOBROMA CACAO,PERMANENTE,302.1262798465491,0.0,31.499014886995877,18.005278247488658,5.704931506849316,-73.26119603,6.463851447
68,SANTANDER,68320,GUADALUPE,OTROS PERMANENTES,CACAO,2009,118,993.3529411764706,0,GRANO SECO,THEOBROMA CACAO,PERMANENTE,162.6697821696473,0.0,31.605226591215175,20.20205865659146,5.704931506849316,-73.41929393,6.245843253
68,SANTANDER,68271,FLORIAN,OTROS PERMANENTES,CACAO,2009,110,50.0,40,GRANO SECO,THEOBROMA CACAO,PERMANENTE,274.0430443515819,0.0,32.81083401553888,19.41115997951569,5.704931506849316,-73.97142356,5.804658988
68,SANTANDER,68344,HATO,OTROS PERMANENTES,CACAO,2009,110,85.0,49,GRANO SECO,THEOBROMA CACAO,PERMANENTE,9.972182980620488,0.0,32.76510194478752,19.153031835908777,5.704931506849316,-73.30827044,6.543874338
68,SANTANDER,68547,PIEDECUESTA,OTROS PERMANENTES,CACAO,2009,80,60.0,30,GRANO SECO,THEOBROMA CACAO,PERMANENTE,158.67877161795494,0.0,33.674426663657705,19.58926279215212,5.704931506849316,-73.05459339,6.997356774
68,SANTANDER,68296,GALAN,OTROS PERMANENTES,CACAO,2009,60,40.0,28,GRANO SECO,THEOBROMA CACAO,PERMANENTE,347.1692057188516,0.0,31.246285657582096,18.525731205385167,5.704931506849316,-73.28776422,6.638415125
68,SANTANDER,68655,SABANA DE TORRES,OTROS PERMANENTES,CACAO,2009,56,993.3529411764706,0,GRANO SECO,THEOBROMA CACAO,PERMANENTE,50.096617491166086,0.0,32.5225342673284,19.19480982654207,5.704931506849316,-73.49905188,7.391911794
68,SANTANDER,68176,CHIMA,OTROS PERMANENTES,CACAO,2009,53,10.0,10,GRANO SECO,THEOBROMA CACAO,PERMANENTE,273.1185769918092,0.0,33.16246843382506,17.765826671513402,5.704931506849316,-73.37373199,6.344350384
68,SANTANDER,68524,PALMAS DEL SOCORRO,OTROS PERMANENTES,CACAO,2009,46,28.0,14,GRANO SECO,THEOBROMA CACAO,PERMANENTE,19.078141229243755,0.0,33.652549275317696,19.082189279578905,5.704931506849316,-73.28776217,6.406139399
68,SANTANDER,68250,EL PEÑON,OTROS PERMANENTES,CACAO,2009,45,29.0,19,GRANO SECO,THEOBROMA CACAO,PERMANENTE,179.8504735050224,0.0,30.29901709939452,17.727872954294398,5.704931506849316,-73.81564892,6.055050627
68,SANTANDER,68211,CONTRATACION,OTROS PERMANENTES,CACAO,2009,38,28.0,20,GRANO SECO,THEOBROMA CACAO,PERMANENTE,146.30718475340106,0.0,33.69404789626698,19.05645379109188,5.704931506849316,-73.47442506,6.290558603
68,SANTANDER,68276,FLORIDABLANCA,OTROS PERMANENTES,CACAO,2009,35,35.0,28,GRANO SECO,THEOBROMA CACAO,PERMANENTE,192.0213881136355,0.0,30.571252074105352,18.173120425501732,5.704931506849316,-73.09903071,7.072364503
68,SANTANDER,68855,VALLE DE SAN JOSE,OTROS PERMANENTES,CACAO,2009,27,3.0,2,GRANO SECO,THEOBROMA CACAO,PERMANENTE,175.59850510556183,0.0,31.606857589564704,17.84680774897181,5.704931506849316,-73.14373891,6.447788976
68,SANTANDER,68533,PARAMO,OTROS PERMANENTES,CACAO,2009,25,993.3529411764706,0,GRANO SECO,THEOBROMA CACAO,PERMANENTE,43.82012940220727,0.0,30.581522365497158,17.716539346677454,5.704931506849316,-73.17039059,6.416595069
68,SANTANDER,68169,CHARTA,OTROS PERMANENTES,CACAO,2009,21,993.3529411764706,0,GRANO SECO,THEOBROMA CACAO,PERMANENTE,145.29693757014837,0.0,31.093757733038494,18.503274155862755,5.704931506849316,-72.96879424,7.280819089
68,SANTANDER,68001,BUCARAMANGA,OTROS PERMANENTES,CACAO,2009,19,13.0,7,GRANO SECO,THEOBROMA CACAO,PERMANENTE,289.299297175809,0.0,31.92221808372715,18.752470934204037,5.704931506849316,-73.13259762,7.116268427
68,SANTANDER,68500,OIBA,OTROS PERMANENTES,CACAO,2009,11,9.0,7,GRANO SECO,THEOBROMA CACAO,PERMANENTE,73.95632303398665,0.0,31.760410501877356,18.694400838874802,5.704931506849316,-73.29978497,6.265172114
68,SANTANDER,68468,MOLAGAVITA,OTROS PERMANENTES,CACAO,2009,8,8.0,3,GRANO SECO,THEOBROMA CACAO,PERMANENTE,56.7586267518742,0.0,33.469536018002856,19.39332314385865,5.704931506849316,-72.80947543,6.674354544
68,SANTANDER,68522,PALMAR,OTROS PERMANENTES,CACAO,2009,8,993.3529411764706,0,GRANO SECO,THEOBROMA CACAO,PERMANENTE,159.33096211959742,0.0,34.21542459185277,17.93555048007468,5.704931506849316,-73.2910907,6.537782918
68,SANTANDER,68689,SAN VICENTE DE CHUCURI,OTROS PERMANENTES,CACAO,2010,12778,10700.0,5350,GRANO SECO,THEOBROMA CACAO,PERMANENTE,392.4417241850174,0.0,32.18010709335914,19.206890169883554,4.7843835616438355,-73.41101878,6.880378827
68,SANTANDER,68235,EL CARMEN DE CHUCURI,OTROS PERMANENTES,CACAO,2010,10294,7500.0,4200,GRANO SECO,THEOBROMA CACAO,PERMANENTE,449.602792920915,0.0,33.04596266828732,20.068188779785014,4.7843835616438355,-73.51126775,6.697907475
68,SANTANDER,68385,LANDAZURI,OTROS PERMANENTES,CACAO,2010,7308,6608.0,3414,GRANO SECO,THEOBROMA CACAO,PERMANENTE,517.7123083714768,0.0,37.12146897348384,17.450912692271835,4.7843835616438355,-73.81109302,6.218747305
68,SANTANDER,68615,RIONEGRO,OTROS PERMANENTES,CACAO,2010,4718,4475.0,2250,GRANO SECO,THEOBROMA CACAO,PERMANENTE,252.4012741556479,0.0,36.18553748367254,18.77018923646818,4.7843835616438355,-73.15014208,7.26500895
68,SANTANDER,68190,CIMITARRA,OTROS PERMANENTES,CACAO,2010,2705,2025.0,2025,GRANO SECO,THEOBROMA CACAO,PERMANENTE,604.9691715996589,0.0,31.749477398099717,17.42677657780451,4.7843835616438355,-73.95257152,6.320630225
